"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9G0","2020-05-29 17:00:00","605.000","0.000","0.000","23.000","0.990","946.400","","31.000","-99.000","-99.000","-99.000","27.200","","21.000",""
"C0U520","2020-05-29 17:00:00","517.000","37.000","1.700","22.500","0.990","956.500","","43.500","-99.000","-99.000","-99.000","31.300","","20.700",""
"C0E750","2020-05-29 17:00:00","62.000","21.000","1.000","28.300","0.800","1001.800","","1.000","-99.000","-99.000","-99.000","28.500","","23.700",""
"C0R810","2020-05-29 17:00:00","25.000","201.000","0.500","28.800","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","31.600","","25.700",""
"C0G660","2020-05-29 17:00:00","27.000","145.000","0.700","30.400","0.790","1009.200","","0.000","-99.000","-99.000","-99.000","32.000","","26.100",""
"C0W140","2020-05-29 17:00:00","21.000","137.000","3.000","23.800","0.920","1008.900","","0.000","-99.000","-99.000","-99.000","26.200","","23.500",""
"C0U720","2020-05-29 17:00:00","1260.000","19.000","1.900","20.500","0.990","887.000","","3.500","-99.000","-99.000","-99.000","25.100","","17.500",""
"C0R690","2020-05-29 17:00:00","248.000","240.000","0.700","27.600","0.850","982.500","","0.000","-99.000","-99.000","-99.000","30.300","","23.500",""
"C0X150","2020-05-29 17:00:00","18.000","216.000","1.900","31.400","0.720","1009.100","","0.500","-99.000","-99.000","-99.000","31.800","","26.300",""
"C0Z050","2020-05-29 17:00:00","830.000","0.000","0.100","20.600","0.980","922.600","","12.500","-99.000","-99.000","-99.000","27.300","","18.700",""
"C0I490","2020-05-29 17:00:00","1601.000","88.000","2.900","17.900","0.990","842.400","","30.500","-99.000","-99.000","-99.000","25.800","","16.000",""
"C0I090","2020-05-29 17:00:00","910.000","200.000","0.400","-99.000","-99.000","911.900","","33.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X240","2020-05-29 17:00:00","394.000","0.000","0.000","25.700","0.900","967.000","","1.500","-99.000","-99.000","-99.000","29.800","","22.300",""
"C0S990","2020-05-29 17:00:00","409.000","34.000","1.500","25.200","0.980","966.200","","0.000","-99.000","-99.000","-99.000","28.100","","23.400",""
"C0E850","2020-05-29 17:00:00","104.000","333.000","0.400","27.200","0.840","998.200","","1.000","-99.000","-99.000","-99.000","28.000","","22.700",""
"C0T9B0","2020-05-29 17:00:00","558.000","0.000","0.200","22.700","0.990","950.500","","10.500","-99.000","-99.000","-99.000","26.100","","21.400",""
"C0G650","2020-05-29 17:00:00","34.000","180.000","0.900","28.600","0.970","1006.100","","3.500","-99.000","-99.000","-99.000","32.800","","25.200",""
"C0K580","2020-05-29 17:00:00","26.000","122.000","1.200","27.700","0.990","1008.800","","1.000","-99.000","-99.000","-99.000","30.900","","24.600",""
"C0X050","2020-05-29 17:00:00","25.000","131.000","0.500","29.500","0.750","1006.100","","0.500","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0AC70","2020-05-29 17:00:00","71.000","0.000","0.100","24.000","0.980","1003.600","","52.500","-99.000","-99.000","-99.000","31.800","","22.900",""
"C0W110","2020-05-29 17:00:00","16.000","31.000","3.100","24.300","0.890","1009.100","","0.000","-99.000","-99.000","-99.000","24.500","","22.300",""
"C0R670","2020-05-29 17:00:00","26.000","260.000","1.000","28.900","0.810","1008.900","","0.000","-99.000","-99.000","-99.000","30.900","","25.500",""
"C0X120","2020-05-29 17:00:00","28.000","250.000","2.100","30.500","0.750","1007.700","","3.000","-99.000","-99.000","-99.000","30.600","","25.600",""
"C0R100","2020-05-29 17:00:00","1006.000","230.000","0.800","21.200","0.990","902.100","","58.500","-99.000","-99.000","-99.000","25.800","","19.100",""
"C0R740","2020-05-29 17:00:00","58.000","278.000","1.100","28.500","0.820","1004.600","","0.000","-99.000","-99.000","-99.000","30.400","","24.800",""
"C0C700","2020-05-29 17:00:00","151.000","125.000","1.700","25.000","0.890","994.300","","3.500","-99.000","-99.000","-99.000","28.700","","22.300",""
"C0W130","2020-05-29 17:00:00","18.000","20.000","2.200","26.500","0.900","1006.900","","0.000","-99.000","-99.000","-99.000","28.400","","24.900",""
"C0F9R0","2020-05-29 17:00:00","20.000","0.000","0.200","26.700","0.990","1009.000","","0.000","-99.000","-99.000","-99.000","29.900","","24.900",""
"C0V660","2020-05-29 17:00:00","25.000","218.000","1.600","29.800","0.810","1007.300","","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0G780","2020-05-29 17:00:00","27.000","74.000","1.700","26.800","0.900","1007.500","","2.000","-99.000","-99.000","-99.000","30.800","","25.300",""
"C0C590","2020-05-29 17:00:00","72.000","112.000","1.800","27.000","0.810","1001.900","","1.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0I520","2020-05-29 17:00:00","3860.000","-99.000","-99.000","6.200","0.900","643.500","","-99.000","-99.000","-99.000","-99.000","9.100","","3.900",""
"C0M790","2020-05-29 17:00:00","15.000","264.000","0.700","30.600","0.720","1007.400","","43.500","-99.000","-99.000","-99.000","30.600","","22.700",""
"C0R130","2020-05-29 17:00:00","1040.000","279.000","1.100","23.700","0.960","896.000","","12.000","-99.000","-99.000","-99.000","25.300","","19.500",""
"C0AH30","2020-05-29 17:00:00","755.000","168.000","2.000","20.200","0.990","926.700","","11.000","-99.000","-99.000","-99.000","23.600","","18.300",""
"C0X170","2020-05-29 17:00:00","50.000","186.000","1.800","30.300","0.740","1003.700","","0.000","-99.000","-99.000","-99.000","31.600","","26.000",""
"C0K291","2020-05-29 17:00:00","8.000","238.000","2.100","28.900","0.830","1009.700","","23.500","-99.000","-99.000","-99.000","30.000","","24.300",""
"C0D480","2020-05-29 17:00:00","223.000","0.000","0.000","25.400","0.940","985.000","","0.500","-99.000","-99.000","-99.000","28.100","","21.900",""
"C0F0C0","2020-05-29 17:00:00","983.000","0.000","0.200","21.800","0.990","903.500","","34.000","-99.000","-99.000","-99.000","25.200","","19.700",""
"C0U860","2020-05-29 17:00:00","5.000","0.000","0.000","26.600","1.000","1011.300","","8.000","-99.000","-99.000","-99.000","30.900","","23.900",""
"C0UA50","2020-05-29 17:00:00","808.000","138.000","4.600","20.900","1.000","922.400","","17.000","-99.000","-99.000","-99.000","24.300","","20.200",""
"C0X320","2020-05-29 17:00:00","30.000","132.000","2.300","28.400","0.770","1005.900","","0.000","-99.000","-99.000","-99.000","31.800","","24.400",""
"C0A860","2020-05-29 17:00:00","362.000","0.000","0.000","22.500","0.970","971.000","","17.000","-99.000","-99.000","-99.000","27.600","","21.300",""
"C0SA80","2020-05-29 17:00:00","136.000","56.000","1.000","27.200","0.870","995.600","","0.000","-99.000","-99.000","-99.000","29.700","","24.000",""
"C0E780","2020-05-29 17:00:00","160.000","221.000","2.100","27.100","0.650","992.400","","3.500","-99.000","-99.000","-99.000","28.800","","23.800",""
"C0F9Q0","2020-05-29 17:00:00","149.000","126.000","1.800","25.900","0.920","992.900","","4.500","-99.000","-99.000","-99.000","29.700","","24.200",""
"C0F9X0","2020-05-29 17:00:00","166.000","192.000","2.000","25.100","0.950","992.100","","1.500","-99.000","-99.000","-99.000","28.900","","24.100",""
"C0F0D0","2020-05-29 17:00:00","3171.000","152.000","4.100","9.500","1.000","699.600","","4.500","-99.000","-99.000","-99.000","15.200","","7.500",""
"C0S730","2020-05-29 17:00:00","110.000","56.000","1.700","27.000","0.920","998.300","","0.000","-99.000","-99.000","-99.000","29.900","","25.000",""
"C0T790","2020-05-29 17:00:00","2830.000","268.000","1.500","12.800","0.990","728.900","","2.500","-99.000","-99.000","-99.000","18.800","","10.200",""
"C0V750","2020-05-29 17:00:00","50.000","238.000","2.800","29.300","0.910","1005.400","","0.000","-99.000","-99.000","-99.000","31.100","","26.500",""
"C0K530","2020-05-29 17:00:00","12.000","277.000","2.700","28.800","0.830","1009.000","","4.500","-99.000","-99.000","-99.000","30.000","","25.200",""
"C0M780","2020-05-29 17:00:00","30.000","275.000","1.600","29.000","0.890","1006.900","","44.500","-99.000","-99.000","-99.000","30.400","","22.600",""
"C0V360","2020-05-29 17:00:00","94.000","191.000","0.500","28.000","0.800","999.200","","10.000","-99.000","-99.000","-99.000","31.800","","23.800",""
"C0K510","2020-05-29 17:00:00","10.000","263.000","2.000","29.700","0.770","1008.400","","53.500","-99.000","-99.000","-99.000","30.300","","24.000",""
"C0D650","2020-05-29 17:00:00","97.000","31.000","1.000","27.900","0.790","999.700","","0.500","-99.000","-99.000","-99.000","28.300","","22.700",""
"C0V630","2020-05-29 17:00:00","19.000","219.000","1.700","29.500","0.850","1008.300","","0.000","-99.000","-99.000","-99.000","30.600","","26.400",""
"C0U910","2020-05-29 17:00:00","17.000","96.000","3.600","25.700","0.950","1009.700","","8.000","-99.000","-99.000","-99.000","28.900","","23.300",""
"C0U600","2020-05-29 17:00:00","10.000","320.000","0.800","25.600","0.990","1010.400","","18.000","-99.000","-99.000","-99.000","30.000","","23.300",""
"C0G820","2020-05-29 17:00:00","29.000","0.000","0.200","28.100","0.850","1006.700","","0.500","-99.000","-99.000","-99.000","32.100","","25.700",""
"C0R590","2020-05-29 17:00:00","72.000","229.000","3.600","29.400","0.910","1001.900","","0.000","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0A9E0","2020-05-29 17:00:00","26.000","81.000","0.600","24.700","0.920","1008.900","","10.500","-99.000","-99.000","-99.000","30.900","","23.200",""
"C0R480","2020-05-29 17:00:00","57.000","216.000","1.600","29.500","0.750","1002.900","","0.000","-99.000","-99.000","-99.000","31.900","","25.200",""
"C0X300","2020-05-29 17:00:00","70.000","15.000","0.900","27.400","0.860","1001.900","","0.000","-99.000","-99.000","-99.000","31.500","","23.900",""
"C0U970","2020-05-29 17:00:00","7.000","166.000","0.500","25.900","0.990","1012.200","","9.500","-99.000","-99.000","-99.000","29.500","","23.500",""
"C0SA90","2020-05-29 17:00:00","497.000","112.000","0.300","25.300","0.960","955.100","","0.000","-99.000","-99.000","-99.000","27.900","","22.600",""
"C0R750","2020-05-29 17:00:00","551.000","253.000","2.200","24.700","0.950","949.600","","0.000","-99.000","-99.000","-99.000","28.200","","22.000",""
"C0R340","2020-05-29 17:00:00","230.000","253.000","0.300","27.700","0.830","984.700","","0.000","-99.000","-99.000","-99.000","30.900","","23.000",""
"C0M750","2020-05-29 17:00:00","10.000","257.000","3.200","28.900","0.830","1009.000","","9.000","-99.000","-99.000","-99.000","30.100","","24.800",""
"C0I110","2020-05-29 17:00:00","161.000","274.000","0.600","25.300","0.900","993.200","","45.500","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0V370","2020-05-29 17:00:00","74.000","228.000","0.500","28.500","0.940","1002.200","","0.500","-99.000","-99.000","-99.000","31.000","","24.200",""
"C0C690","2020-05-29 17:00:00","242.000","164.000","1.100","23.600","0.860","983.900","","2.000","-99.000","-99.000","-99.000","28.800","","21.800",""
"C0A540","2020-05-29 17:00:00","401.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA60","2020-05-29 17:00:00","6.000","13.000","0.600","28.900","0.810","1009.200","","0.000","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0H950","2020-05-29 17:00:00","192.000","0.000","0.100","26.800","0.900","989.000","","6.000","-99.000","-99.000","-99.000","32.000","","22.900",""
"C0O960","2020-05-29 17:00:00","112.000","209.000","0.900","29.200","0.760","996.400","","0.000","-99.000","-99.000","-99.000","30.000","","24.500",""
"C0E880","2020-05-29 17:00:00","507.000","166.000","1.700","22.700","0.990","954.300","","3.500","9.800","180.000","","26.500","","22.600",""
"C0AH10","2020-05-29 17:00:00","30.000","51.000","1.700","25.100","1.000","1007.600","","21.500","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0R820","2020-05-29 17:00:00","588.000","353.000","0.500","24.300","0.950","947.400","","0.000","-99.000","-99.000","-99.000","30.400","","21.900",""
"C0R680","2020-05-29 17:00:00","13.000","167.000","0.300","30.300","0.790","1009.300","","0.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0X210","2020-05-29 17:00:00","38.000","128.000","1.000","29.100","0.750","1004.100","","1.000","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0D430","2020-05-29 17:00:00","87.000","0.000","0.000","27.900","0.890","999.500","","0.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0AD30","2020-05-29 17:00:00","20.000","95.000","0.600","25.000","0.880","1007.200","","10.000","-99.000","-99.000","-99.000","30.600","","24.100",""
"C0R240","2020-05-29 17:00:00","87.000","218.000","1.600","28.800","0.750","1001.000","","0.000","-99.000","-99.000","-99.000","31.400","","24.000",""
"C0AI30","2020-05-29 17:00:00","26.000","63.000","2.200","24.500","0.990","1009.100","","17.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0U960","2020-05-29 17:00:00","1885.000","278.000","1.800","16.500","0.990","814.800","","17.000","-99.000","-99.000","-99.000","21.400","","13.700",""
"C0T9E0","2020-05-29 17:00:00","415.000","0.000","0.100","23.600","0.930","966.300","","18.500","-99.000","-99.000","-99.000","28.600","","22.100",""
"C0D550","2020-05-29 17:00:00","1956.000","0.000","0.200","17.500","0.950","811.800","","9.000","-99.000","-99.000","-99.000","21.100","","15.400",""
"C0C630","2020-05-29 17:00:00","209.000","68.000","1.600","24.100","0.930","987.600","","1.000","-99.000","-99.000","-99.000","28.700","","21.800",""
"C0A560","2020-05-29 17:00:00","405.000","0.000","0.000","22.100","1.000","966.800","","94.000","-99.000","-99.000","-99.000","30.300","","20.700",""
"C0X190","2020-05-29 17:00:00","10.000","211.000","2.200","29.200","0.840","1008.500","","2.000","-99.000","-99.000","-99.000","29.700","","26.600",""
"C0S950","2020-05-29 17:00:00","415.000","13.000","0.900","25.100","0.950","964.100","","0.000","-99.000","-99.000","-99.000","28.400","","22.600",""
"C0A880","2020-05-29 17:00:00","6.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I530","2020-05-29 17:00:00","3014.000","222.000","5.000","9.500","1.000","703.900","","5.500","10.300","204.000","","11.900","","8.200",""
"C0M670","2020-05-29 17:00:00","43.000","96.000","1.100","25.600","0.930","1005.000","","14.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0Z061","2020-05-29 17:00:00","174.000","0.000","0.000","24.300","0.990","995.200","","48.000","-99.000","-99.000","-99.000","33.700","","23.000",""
"C0M730","2020-05-29 17:00:00","40.000","20.000","0.700","25.600","0.960","1004.900","","13.000","-99.000","-99.000","-99.000","31.600","","24.900",""
"C0U750","2020-05-29 17:00:00","398.000","175.000","2.400","22.900","1.000","967.000","","4.000","-99.000","-99.000","-99.000","25.800","","20.900",""
"C0K400","2020-05-29 17:00:00","65.000","24.000","1.100","24.000","0.990","1003.600","","16.000","8.000","99.000","","30.700","","23.800",""
"C0I370","2020-05-29 17:00:00","671.000","305.000","0.400","23.800","0.900","937.600","","23.500","-99.000","-99.000","-99.000","30.800","","20.100",""
"C0S750","2020-05-29 17:00:00","2280.000","0.000","0.000","14.900","1.000","775.000","","5.000","-99.000","-99.000","-99.000","21.200","","11.800",""
"C0R650","2020-05-29 17:00:00","29.000","223.000","2.200","29.500","0.820","1008.000","","0.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0E740","2020-05-29 17:00:00","27.000","316.000","0.900","30.200","0.760","1007.900","","0.000","-99.000","-99.000","-99.000","30.500","","24.300",""
"C0AI20","2020-05-29 17:00:00","25.000","171.000","1.000","24.600","0.860","1008.200","","8.000","-99.000","-99.000","-99.000","27.200","","22.600",""
"C0E550","2020-05-29 17:00:00","84.000","336.000","0.800","27.200","0.860","1000.600","","2.500","-99.000","-99.000","-99.000","27.500","","23.000",""
"C0X060","2020-05-29 17:00:00","19.000","247.000","2.700","30.200","0.780","1009.400","","1.500","-99.000","-99.000","-99.000","30.700","","25.000",""
"C0R510","2020-05-29 17:00:00","31.000","211.000","1.500","29.700","0.750","1007.200","","0.000","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0AC60","2020-05-29 17:00:00","55.000","92.000","0.500","25.200","0.990","1005.100","","10.500","-99.000","-99.000","-99.000","30.900","","22.900",""
"C0UA70","2020-05-29 17:00:00","547.000","151.000","1.900","22.700","0.990","951.300","","8.000","-99.000","-99.000","-99.000","26.300","","21.100",""
"C0G740","2020-05-29 17:00:00","24.000","242.000","0.500","29.100","0.790","1007.900","","1.500","-99.000","-99.000","-99.000","30.300","","25.100",""
"C0F9N0","2020-05-29 17:00:00","75.000","0.000","0.100","27.200","0.850","1001.900","","6.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0F9T0","2020-05-29 17:00:00","111.000","0.000","0.000","26.200","0.880","997.700","","3.500","9.100","159.000","","30.800","","25.100",""
"C0S710","2020-05-29 17:00:00","382.000","0.000","0.100","26.400","0.860","969.500","","0.000","-99.000","-99.000","-99.000","28.900","","22.400",""
"C0M680","2020-05-29 17:00:00","37.000","273.000","0.900","29.200","0.870","1007.400","","57.000","-99.000","-99.000","-99.000","31.100","","22.200",""
